,HDFCBANK.NS,RELIANCE.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,TCS.NS,AXISBANK.NS,KOTAKBANK.NS,BHARTIARTL.NS
2019-09-18,1093.875,1194.3785400390625,399.3500061035156,829.8499755859375,239.25,1318.0,2138.550048828125,648.4000244140625,1464.75,335.6000061035156
2019-09-19,1101.050048828125,1167.978759765625,386.6000061035156,820.7000122070312,236.6999969482422,1300.699951171875,2101.949951171875,638.2000122070312,1452.5999755859375,337.6000061035156
2019-09-20,1199.5999755859375,1242.5716552734375,417.5,805.0,238.0500030517578,1411.5,2065.449951171875,680.3499755859375,1538.8499755859375,356.3999938964844
2019-09-23,1257.25,1227.56396484375,446.29998779296875,764.3499755859375,254.85000610351562,1528.5,2015.800048828125,725.5,1640.5999755859375,348.0
2019-09-24,1253.800048828125,1266.6929931640625,440.8999938964844,794.0499877929688,256.0,1481.300048828125,2044.699951171875,704.4000244140625,1618.0999755859375,348.6499938964844
2019-09-25,1239.699951171875,1267.5350341796875,434.20001220703125,792.6500244140625,247.5500030517578,1450.0999755859375,2088.449951171875,694.9500122070312,1601.5999755859375,341.6499938964844
2019-09-26,1242.5,1284.623046875,451.95001220703125,782.5499877929688,250.39999389648438,1489.8499755859375,2087.60009765625,699.9000244140625,1626.8499755859375,344.04998779296875
2019-09-27,1244.199951171875,1296.758056640625,449.20001220703125,782.2000122070312,252.9499969482422,1472.6500244140625,2056.14990234375,700.5999755859375,1643.5,349.1000061035156
2019-09-30,1227.449951171875,1319.740234375,433.70001220703125,805.6500244140625,259.8500061035156,1474.25,2099.300048828125,685.0,1644.449951171875,367.04998779296875
2019-10-01,1248.800048828125,1292.64697265625,424.6000061035156,793.5499877929688,255.89999389648438,1464.050048828125,2059.949951171875,679.1500244140625,1648.199951171875,350.95001220703125
2019-10-03,1223.550048828125,1298.7392578125,427.29998779296875,785.5999755859375,261.6499938964844,1458.050048828125,2060.25,668.4000244140625,1615.75,344.8999938964844
2019-10-04,1189.699951171875,1295.81689453125,413.8999938964844,793.4500122070312,257.25,1424.9000244140625,2079.35009765625,656.4000244140625,1563.1500244140625,339.5
2019-10-07,1186.9000244140625,1297.7982177734375,416.1000061035156,789.5499877929688,251.89999389648438,1397.8499755859375,2047.699951171875,673.4500122070312,1555.6500244140625,341.54998779296875
2019-10-09,1228.1500244140625,1312.310546875,436.70001220703125,783.6500244140625,247.10000610351562,1426.25,2020.0999755859375,686.2999877929688,1612.3499755859375,359.3999938964844
2019-10-10,1200.550048828125,1349.9537353515625,423.70001220703125,783.0499877929688,243.1999969482422,1425.0999755859375,2004.449951171875,672.9500122070312,1584.800048828125,377.25
2019-10-11,1198.800048828125,1339.8990478515625,428.54998779296875,814.7999877929688,243.9499969482422,1427.699951171875,1986.8499755859375,672.7000122070312,1587.75,382.8999938964844
2019-10-14,1204.4000244140625,1345.2484130859375,428.8500061035156,786.0999755859375,244.10000610351562,1423.949951171875,2021.0,683.5,1585.5,393.54998779296875
2019-10-15,1223.050048828125,1351.3406982421875,431.8500061035156,768.2999877929688,247.60000610351562,1432.25,2037.300048828125,690.0499877929688,1615.5999755859375,383.6499938964844
2019-10-16,1221.0999755859375,1359.463623046875,435.29998779296875,771.4500122070312,243.64999389648438,1424.199951171875,2046.4000244140625,693.4000244140625,1605.550048828125,385.25
2019-10-17,1220.0,1383.3868408203125,440.6000061035156,769.5,245.85000610351562,1424.3499755859375,2030.949951171875,710.2999877929688,1604.550048828125,385.8500061035156
2019-10-18,1229.0,1403.050537109375,437.79998779296875,767.8499755859375,246.5,1447.800048828125,2057.35009765625,709.5499877929688,1615.25,383.5
2019-10-22,1239.300048828125,1400.87109375,451.1499938964844,643.5499877929688,248.89999389648438,1442.550048828125,2051.39990234375,712.75,1628.8499755859375,374.1000061035156
2019-10-23,1241.5999755859375,1379.3253173828125,455.1000061035156,650.5999755859375,251.0500030517578,1431.800048828125,2070.10009765625,714.8499755859375,1613.6500244140625,360.3500061035156
2019-10-24,1236.0999755859375,1422.9617919921875,454.75,635.3499755859375,249.0500030517578,1432.25,2082.0,707.7000122070312,1613.199951171875,372.3500061035156
2019-10-25,1229.0,1417.760986328125,469.1000061035156,637.4500122070312,247.6999969482422,1425.0,2124.949951171875,708.5999755859375,1588.5999755859375,375.1499938964844
2019-10-27,1237.699951171875,1420.7823486328125,469.54998779296875,648.8499755859375,250.39999389648438,1434.4000244140625,2115.699951171875,710.0999755859375,1593.0,373.1000061035156
2019-10-29,1242.5,1453.2744140625,477.3999938964844,650.6500244140625,253.25,1461.0999755859375,2194.85009765625,738.4500122070312,1575.550048828125,359.8999938964844
2019-10-30,1248.3499755859375,1465.2113037109375,471.1499938964844,660.5999755859375,259.3999938964844,1474.25,2252.800048828125,747.4000244140625,1578.9000244140625,367.95001220703125
2019-10-31,1230.3499755859375,1450.5997314453125,463.04998779296875,685.5999755859375,257.6499938964844,1473.050048828125,2269.64990234375,736.3499755859375,1574.5,374.25
2019-11-01,1240.050048828125,1443.2197265625,462.25,687.9000244140625,261.29998779296875,1449.4000244140625,2200.89990234375,748.2999877929688,1579.9000244140625,373.04998779296875
2019-11-04,1236.8499755859375,1443.962646484375,470.5,709.0,260.75,1452.199951171875,2193.949951171875,742.5999755859375,1571.050048828125,378.0
2019-11-05,1239.5,1433.7098388671875,468.3500061035156,696.0999755859375,262.8999938964844,1439.800048828125,2201.85009765625,738.0499877929688,1553.9000244140625,383.95001220703125
2019-11-06,1256.6500244140625,1421.42626953125,480.70001220703125,712.2999877929688,261.3500061035156,1453.050048828125,2188.5,747.25,1571.050048828125,371.45001220703125
2019-11-07,1263.699951171875,1444.90380859375,478.54998779296875,720.0999755859375,265.8500061035156,1435.050048828125,2185.35009765625,734.75,1584.0,371.75
2019-11-08,1255.5999755859375,1431.9267578125,489.45001220703125,708.1500244140625,260.5,1423.0,2129.949951171875,725.5,1600.25,369.1499938964844
2019-11-11,1264.75,1414.3929443359375,496.79998779296875,704.4000244140625,259.45001220703125,1417.0,2100.949951171875,733.7000122070312,1616.9000244140625,371.5
2019-11-13,1257.550048828125,1458.47509765625,485.75,691.3499755859375,253.85000610351562,1393.0,2178.60009765625,711.2000122070312,1605.800048828125,368.6000061035156
2019-11-14,1273.9000244140625,1449.0147705078125,498.6499938964844,705.2999877929688,253.89999389648438,1380.449951171875,2196.800048828125,715.9000244140625,1597.5999755859375,362.5
2019-11-15,1277.9000244140625,1457.0386962890625,499.8500061035156,703.9000244140625,250.64999389648438,1377.6500244140625,2174.449951171875,716.9000244140625,1622.75,393.04998779296875
2019-11-18,1262.050048828125,1445.4981689453125,498.3500061035156,705.2000122070312,250.75,1364.5,2152.60009765625,722.9500122070312,1627.199951171875,409.20001220703125
2019-11-19,1271.9000244140625,1495.573486328125,493.5,712.8499755859375,249.3000030517578,1365.75,2108.800048828125,747.7999877929688,1623.800048828125,439.3500061035156
2019-11-20,1273.3499755859375,1533.1175537109375,495.0,713.0,250.6999969482422,1380.800048828125,2108.550048828125,748.75,1599.449951171875,437.29998779296875
2019-11-21,1283.3499755859375,1523.1619873046875,498.25,713.25,245.6999969482422,1392.699951171875,2118.10009765625,737.4000244140625,1595.25,426.29998779296875
2019-11-22,1264.75,1531.9783935546875,496.79998779296875,693.2000122070312,247.64999389648438,1378.6500244140625,2071.699951171875,732.0999755859375,1569.0999755859375,420.6499938964844
2019-11-25,1271.0999755859375,1546.8870849609375,497.79998779296875,698.0999755859375,247.75,1380.8499755859375,2081.5,754.75,1603.6500244140625,451.3999938964844
2019-11-26,1275.050048828125,1545.5992431640625,510.70001220703125,690.5999755859375,249.14999389648438,1363.0,2046.6500244140625,752.25,1604.4000244140625,432.3500061035156
2019-11-27,1278.4000244140625,1555.109130859375,505.5,695.75,246.9499969482422,1335.5,2054.300048828125,752.9000244140625,1617.9000244140625,433.3500061035156
2019-11-28,1265.300048828125,1565.4609375,519.1500244140625,701.8499755859375,246.6999969482422,1349.9000244140625,2077.35009765625,750.5999755859375,1615.0,436.6499938964844
2019-11-29,1274.949951171875,1536.584716796875,512.5999755859375,696.3499755859375,246.39999389648438,1330.550048828125,2053.25,739.0499877929688,1615.199951171875,442.45001220703125
2019-12-02,1265.75,1571.602783203125,510.8999938964844,692.7000122070312,244.9499969482422,1333.3499755859375,2021.050048828125,744.2999877929688,1633.0,458.6000061035156
2019-12-03,1255.4000244140625,1564.0740966796875,509.3500061035156,698.3499755859375,244.0500030517578,1313.199951171875,2051.0,733.4000244140625,1646.75,459.1000061035156
2019-12-04,1251.6500244140625,1538.1201171875,529.25,708.8499755859375,243.14999389648438,1285.0999755859375,2078.5,739.8499755859375,1651.25,461.3999938964844
2019-12-05,1245.5999755859375,1536.2874755859375,528.0999755859375,714.8499755859375,246.9499969482422,1302.199951171875,2121.300048828125,729.25,1649.300048828125,447.3500061035156
2019-12-06,1246.050048828125,1540.299560546875,524.7999877929688,715.0999755859375,243.35000610351562,1290.800048828125,2123.60009765625,717.5999755859375,1674.300048828125,444.8500061035156
2019-12-09,1242.949951171875,1557.833251953125,526.5,717.25,241.4499969482422,1276.0,2060.449951171875,732.0,1659.25,445.8500061035156
2019-12-10,1249.5,1547.2833251953125,528.7000122070312,714.5499877929688,235.60000610351562,1279.0,2012.8499755859375,715.7000122070312,1662.4000244140625,447.0
2019-12-11,1248.75,1547.7291259765625,533.5499877929688,721.0499877929688,237.60000610351562,1264.300048828125,2041.9000244140625,716.5499877929688,1686.550048828125,442.75
2019-12-12,1263.5999755859375,1553.474609375,535.3499755859375,702.0999755859375,238.5500030517578,1279.699951171875,2020.9000244140625,722.0999755859375,1715.5999755859375,438.6499938964844
2019-12-13,1263.8499755859375,1568.03662109375,537.0499877929688,711.2999877929688,241.60000610351562,1305.300048828125,2071.25,752.0,1692.75,427.79998779296875
2019-12-16,1257.3499755859375,1551.8896484375,539.25,714.0,236.89999389648438,1303.0,2126.75,747.25,1703.949951171875,421.8500061035156
2019-12-17,1271.0999755859375,1548.0262451171875,541.1500244140625,729.7000122070312,241.0500030517578,1317.949951171875,2164.949951171875,745.6500244140625,1713.300048828125,439.95001220703125
2019-12-18,1292.3499755859375,1561.052734375,541.4000244140625,732.4500122070312,245.14999389648438,1319.3499755859375,2167.75,741.8499755859375,1724.3499755859375,438.29998779296875
2019-12-19,1288.800048828125,1594.8326416015625,540.2000122070312,730.8499755859375,244.35000610351562,1311.75,2229.050048828125,742.5499877929688,1729.5,449.45001220703125
2019-12-20,1296.699951171875,1584.08447265625,546.0999755859375,731.5499877929688,241.14999389648438,1311.550048828125,2222.89990234375,739.8499755859375,1692.699951171875,453.79998779296875
2019-12-23,1302.4000244140625,1556.64453125,541.2999877929688,736.0,238.89999389648438,1311.25,2231.699951171875,743.1500244140625,1704.9000244140625,454.79998779296875
2019-12-24,1289.1500244140625,1531.9288330078125,541.0999755859375,733.4000244140625,238.75,1301.0,2215.60009765625,740.6500244140625,1711.550048828125,457.1499938964844
2019-12-26,1270.449951171875,1501.17041015625,538.75,728.9500122070312,236.8000030517578,1279.300048828125,2201.949951171875,736.5,1694.25,447.54998779296875
2019-12-27,1275.0,1527.8673095703125,549.4000244140625,736.9500122070312,236.89999389648438,1299.5999755859375,2198.5,760.1500244140625,1685.5999755859375,455.1000061035156
2019-12-30,1282.1500244140625,1529.699951171875,543.9500122070312,732.9000244140625,238.1999969482422,1302.300048828125,2183.199951171875,754.0999755859375,1690.4000244140625,460.5
2019-12-31,1272.0999755859375,1499.8331298828125,538.9000244140625,731.1500244140625,237.6999969482422,1298.199951171875,2161.699951171875,754.0999755859375,1684.3499755859375,455.79998779296875
2020-01-01,1278.5999755859375,1495.4249267578125,536.75,736.8499755859375,238.10000610351562,1309.949951171875,2167.60009765625,748.7000122070312,1674.050048828125,453.29998779296875
2020-01-02,1286.75,1520.883544921875,540.5999755859375,734.7000122070312,239.85000610351562,1345.300048828125,2157.64990234375,756.9500122070312,1671.550048828125,455.20001220703125
2020-01-03,1268.4000244140625,1522.7161865234375,538.8499755859375,746.0,238.5,1335.050048828125,2200.64990234375,742.9500122070312,1657.0999755859375,455.1000061035156
2020-01-06,1240.949951171875,1487.40087890625,525.7000122070312,738.8499755859375,235.10000610351562,1316.75,2200.449951171875,723.25,1652.550048828125,449.6499938964844
2020-01-07,1260.5999755859375,1510.2840576171875,522.9000244140625,727.9000244140625,235.35000610351562,1320.5,2205.85009765625,725.75,1670.8499755859375,445.1000061035156
2020-01-08,1257.300048828125,1498.9415283203125,525.9500122070312,718.2000122070312,234.1999969482422,1291.550048828125,2255.25,724.5,1654.8499755859375,458.8500061035156
2020-01-09,1271.4000244140625,1533.4642333984375,546.2999877929688,727.5499877929688,235.8000030517578,1316.1500244140625,2214.35009765625,742.8499755859375,1665.050048828125,460.1000061035156
2020-01-10,1282.699951171875,1533.1175537109375,540.25,738.1500244140625,238.0,1324.5999755859375,2213.550048828125,740.0499877929688,1684.699951171875,457.0
2020-01-13,1286.0,1529.2047119140625,538.5999755859375,773.5499877929688,239.25,1334.699951171875,2190.35009765625,737.4000244140625,1691.0999755859375,468.8999938964844
2020-01-14,1289.5,1515.0389404296875,537.5999755859375,775.6500244140625,243.25,1326.0999755859375,2206.89990234375,747.9000244140625,1676.800048828125,469.3500061035156
2020-01-15,1284.25,1509.541015625,535.5999755859375,767.5499877929688,242.39999389648438,1323.5999755859375,2226.89990234375,746.2999877929688,1675.5999755859375,467.8500061035156
2020-01-16,1287.6500244140625,1523.4591064453125,537.1500244140625,767.0,240.75,1319.300048828125,2238.800048828125,737.2999877929688,1701.550048828125,473.8999938964844
2020-01-17,1278.1500244140625,1566.1544189453125,532.0499877929688,767.8499755859375,239.9499969482422,1304.199951171875,2219.10009765625,739.9000244140625,1698.0999755859375,500.04998779296875
2020-01-20,1254.9000244140625,1517.9613037109375,534.8499755859375,768.4500122070312,241.89999389648438,1309.5999755859375,2170.35009765625,727.2000122070312,1617.9000244140625,508.70001220703125
2020-01-21,1244.3499755859375,1519.4967041015625,531.0499877929688,762.5,238.4499969482422,1302.3499755859375,2171.050048828125,717.5999755859375,1625.0999755859375,511.75
2020-01-22,1240.8499755859375,1518.951904296875,522.8499755859375,770.2000122070312,238.0500030517578,1294.199951171875,2206.89990234375,712.5999755859375,1585.5,514.5
2020-01-23,1244.8499755859375,1512.512939453125,527.7000122070312,784.3499755859375,237.89999389648438,1332.300048828125,2190.949951171875,723.0,1605.8499755859375,523.6500244140625
2020-01-24,1244.550048828125,1507.2626953125,533.8499755859375,782.75,238.14999389648438,1359.199951171875,2183.39990234375,737.4000244140625,1642.949951171875,524.25
2020-01-27,1213.199951171875,1492.403564453125,537.25,778.0999755859375,234.60000610351562,1348.5999755859375,2169.25,740.25,1618.3499755859375,514.4000244140625
2020-01-28,1223.199951171875,1457.9302978515625,528.2000122070312,778.0,230.75,1346.6500244140625,2183.75,737.1500244140625,1626.050048828125,491.25
2020-01-29,1235.8499755859375,1465.9542236328125,526.5999755859375,789.7000122070312,236.64999389648438,1365.699951171875,2154.60009765625,735.25,1640.449951171875,490.25
2020-01-30,1226.050048828125,1430.1932373046875,532.2000122070312,780.7000122070312,234.0500030517578,1370.199951171875,2137.85009765625,730.9000244140625,1628.25,489.79998779296875
2020-01-31,1226.300048828125,1398.3946533203125,525.6500244140625,775.9500122070312,235.14999389648438,1369.300048828125,2079.050048828125,729.2999877929688,1691.75,496.45001220703125
2020-02-03,1192.800048828125,1372.4901123046875,515.5499877929688,767.4000244140625,207.60000610351562,1286.6500244140625,2102.5,708.9500122070312,1676.25,510.04998779296875
2020-02-04,1229.800048828125,1413.006103515625,530.7999877929688,787.8499755859375,215.64999389648438,1291.75,2107.75,715.0,1698.300048828125,518.9000244140625
2020-02-05,1244.6500244140625,1434.8985595703125,539.0999755859375,784.5499877929688,216.4499969482422,1310.050048828125,2146.550048828125,724.0499877929688,1689.75,533.3499755859375
2020-02-06,1239.800048828125,1444.111328125,541.5999755859375,771.3499755859375,213.5500030517578,1317.5999755859375,2128.35009765625,736.9500122070312,1674.0,546.7999877929688
2020-02-07,1242.199951171875,1420.18798828125,536.4500122070312,777.2999877929688,213.39999389648438,1299.0,2136.550048828125,748.1500244140625,1653.050048828125,539.4500122070312
2020-02-10,1240.300048828125,1422.1197509765625,533.9500122070312,773.2000122070312,210.5500030517578,1285.300048828125,2161.949951171875,741.0999755859375,1669.300048828125,538.7000122070312
2020-02-11,1240.5999755859375,1439.108642578125,539.75,773.5499877929688,212.60000610351562,1286.9000244140625,2153.39990234375,749.9500122070312,1677.449951171875,534.2999877929688
2020-02-12,1249.0,1456.493896484375,549.2999877929688,781.0499877929688,213.0500030517578,1297.300048828125,2170.75,755.25,1714.9000244140625,539.5999755859375
2020-02-13,1241.4000244140625,1460.3077392578125,541.0,792.25,211.89999389648438,1292.25,2191.949951171875,747.7999877929688,1689.800048828125,539.9500122070312
2020-02-14,1219.3499755859375,1473.6314697265625,545.7999877929688,786.4500122070312,207.6999969482422,1295.1500244140625,2184.199951171875,736.5,1680.949951171875,565.0
2020-02-17,1217.1500244140625,1464.3692626953125,541.5999755859375,789.4500122070312,204.8000030517578,1280.199951171875,2203.25,738.4000244140625,1691.0999755859375,564.8499755859375
2020-02-18,1213.25,1453.62109375,541.2000122070312,797.6500244140625,203.85000610351562,1286.3499755859375,2215.75,733.6500244140625,1691.0,548.25
2020-02-19,1227.199951171875,1489.6793212890625,544.7999877929688,800.4500122070312,206.6999969482422,1281.4000244140625,2196.35009765625,741.0499877929688,1701.0999755859375,543.4000244140625
2020-02-20,1217.0999755859375,1471.9969482421875,547.0,797.0,207.4499969482422,1280.5999755859375,2156.800048828125,744.2999877929688,1685.949951171875,545.5999755859375
2020-02-24,1209.949951171875,1431.3819580078125,529.8499755859375,795.8499755859375,203.0,1259.699951171875,2115.35009765625,725.4500122070312,1678.25,529.9000244140625
2020-02-25,1200.300048828125,1403.0999755859375,530.9500122070312,798.4000244140625,201.8000030517578,1242.050048828125,2156.14990234375,728.75,1675.800048828125,535.25
2020-02-26,1199.25,1378.9290771484375,523.7000122070312,782.75,198.60000610351562,1211.1500244140625,2123.60009765625,729.4000244140625,1666.5,535.9500122070312
2020-02-27,1199.449951171875,1373.233154296875,515.3499755859375,777.8499755859375,197.5500030517578,1210.3499755859375,2105.5,735.8499755859375,1682.75,531.6500244140625
2020-02-28,1177.6500244140625,1316.1739501953125,497.25,731.7000122070312,197.5500030517578,1187.550048828125,2000.1500244140625,697.2999877929688,1620.3499755859375,523.5
2020-03-02,1179.5999755859375,1303.7913818359375,506.1000061035156,741.0499877929688,195.3000030517578,1160.9000244140625,2001.300048828125,684.2000122070312,1599.0,518.3499755859375
2020-03-03,1181.800048828125,1330.2406005859375,514.75,747.0,193.85000610351562,1181.300048828125,2036.199951171875,687.1500244140625,1626.300048828125,520.7999877929688
2020-03-04,1148.8499755859375,1327.1202392578125,508.3500061035156,758.75,187.5,1176.6500244140625,2083.199951171875,682.2000122070312,1607.949951171875,516.75
2020-03-05,1151.3499755859375,1298.8382568359375,504.5,754.5999755859375,188.0500030517578,1182.449951171875,2125.050048828125,677.9000244140625,1651.3499755859375,526.9000244140625
2020-03-06,1134.9000244140625,1259.0653076171875,486.3500061035156,738.9500122070312,181.75,1158.9000244140625,2116.449951171875,657.6500244140625,1631.050048828125,519.1500244140625
2020-03-09,1107.300048828125,1103.6881103515625,457.75,704.4500122070312,177.1999969482422,1101.949951171875,1972.3499755859375,623.5499877929688,1578.1500244140625,496.25
2020-03-11,1113.800048828125,1142.7181396484375,465.6499938964844,686.0,175.64999389648438,1116.949951171875,1953.699951171875,619.3499755859375,1589.300048828125,493.79998779296875
2020-03-12,1021.2999877929688,1053.0184326171875,425.6499938964844,631.2000122070312,155.8000030517578,1016.5499877929688,1769.8499755859375,543.25,1465.050048828125,464.95001220703125
2020-03-13,1069.800048828125,1094.9212646484375,447.20001220703125,642.3499755859375,162.25,1051.449951171875,1806.300048828125,568.7999877929688,1470.050048828125,491.8500061035156
2020-03-16,999.5,1006.16259765625,402.8999938964844,583.1500244140625,147.25,968.7000122070312,1696.4000244140625,508.6000061035156,1383.699951171875,464.79998779296875
2020-03-17,975.0999755859375,998.534912109375,367.25,554.9500122070312,149.14999389648438,956.75,1658.0,488.3500061035156,1322.699951171875,454.70001220703125
2020-03-18,876.9000244140625,959.40576171875,355.04998779296875,534.2999877929688,150.6999969482422,904.5499877929688,1654.4000244140625,473.45001220703125,1171.949951171875,425.54998779296875
