,ZEEL.NS,PVRINOX.NS,SUNTV.NS,TV18BRDCST.NS,NAZARA.NS,DISHTV.NS,NETWORK18.NS,NAVNETEDUL.NS,HATHWAY.NS,NDTV.NS
2019-07-22,364.04998779296875,,473.75,21.399999618530273,,33.75,22.149999618530273,102.1500015258789,21.0,32.79999923706055
2019-07-23,360.79998779296875,,471.0,22.0,,32.900001525878906,23.0,102.4000015258789,22.100000381469727,34.099998474121094
2019-07-24,379.6000061035156,,471.3999938964844,21.549999237060547,,32.150001525878906,22.649999618530273,102.0999984741211,22.0,32.45000076293945
2019-07-25,391.95001220703125,,477.45001220703125,21.549999237060547,,32.25,22.049999237060547,102.05000305175781,21.649999618530273,32.150001525878906
2019-07-26,403.8999938964844,,491.04998779296875,22.399999618530273,,31.399999618530273,22.299999237060547,102.05000305175781,20.950000762939453,30.75
2019-07-29,387.1499938964844,,468.5,22.100000381469727,,29.5,21.899999618530273,101.5,21.200000762939453,31.399999618530273
2019-07-30,381.1000061035156,,466.95001220703125,22.0,,28.399999618530273,20.850000381469727,100.80000305175781,20.549999237060547,29.100000381469727
2019-07-31,361.6000061035156,,472.54998779296875,21.600000381469727,,27.399999618530273,21.25,101.25,20.149999618530273,34.900001525878906
2019-08-01,346.8500061035156,,457.75,21.350000381469727,,25.700000762939453,21.049999237060547,99.5999984741211,19.299999237060547,37.349998474121094
2019-08-02,341.5,,456.20001220703125,21.149999618530273,,24.649999618530273,21.25,98.5999984741211,19.100000381469727,35.349998474121094
2019-08-05,330.95001220703125,,450.75,19.899999618530273,,22.950000762939453,20.200000762939453,96.69999694824219,18.149999618530273,37.95000076293945
2019-08-06,312.45001220703125,,441.0,20.450000762939453,,23.399999618530273,20.049999237060547,97.19999694824219,21.0,37.75
2019-08-07,327.8999938964844,,443.95001220703125,20.25,,22.700000762939453,20.299999237060547,102.05000305175781,19.75,37.849998474121094
2019-08-08,331.45001220703125,,452.6000061035156,20.399999618530273,,23.450000762939453,20.25,103.4000015258789,20.049999237060547,37.54999923706055
2019-08-09,328.1000061035156,,449.54998779296875,20.5,,23.350000381469727,20.100000381469727,105.0999984741211,19.75,38.04999923706055
2019-08-13,327.29998779296875,,422.3999938964844,21.799999237060547,,22.649999618530273,22.299999237060547,106.0,23.649999618530273,36.29999923706055
2019-08-14,341.6000061035156,,439.79998779296875,21.5,,24.549999237060547,22.450000762939453,105.8499984741211,25.450000762939453,36.150001525878906
2019-08-16,346.6000061035156,,444.6499938964844,20.950000762939453,,24.299999237060547,21.950000762939453,102.25,24.450000762939453,36.099998474121094
2019-08-19,348.04998779296875,,443.1499938964844,20.899999618530273,,24.100000381469727,22.0,101.0,26.149999618530273,37.400001525878906
2019-08-20,350.8500061035156,,434.5,20.399999618530273,,23.450000762939453,21.399999618530273,100.19999694824219,27.100000381469727,36.400001525878906
2019-08-21,344.20001220703125,,422.6499938964844,19.399999618530273,,22.350000381469727,20.799999237060547,100.55000305175781,32.5,36.25
2019-08-22,328.95001220703125,,415.1000061035156,18.299999237060547,,21.649999618530273,18.299999237060547,99.8499984741211,34.29999923706055,34.75
2019-08-23,351.1499938964844,,434.1000061035156,19.399999618530273,,23.299999237060547,20.450000762939453,99.19999694824219,33.650001525878906,34.400001525878906
2019-08-26,364.8999938964844,,443.1000061035156,19.850000381469727,,26.149999618530273,20.850000381469727,101.0,31.899999618530273,32.54999923706055
2019-08-27,363.75,,451.1000061035156,20.600000381469727,,24.299999237060547,21.149999618530273,100.4000015258789,30.25,33.25
2019-08-28,364.20001220703125,,441.79998779296875,21.649999618530273,,23.0,22.850000381469727,100.25,33.25,33.0
2019-08-29,362.1000061035156,,439.79998779296875,20.399999618530273,,22.350000381469727,21.799999237060547,99.44999694824219,32.5,33.04999923706055
2019-08-30,373.1000061035156,,438.45001220703125,20.399999618530273,,21.899999618530273,22.649999618530273,98.80000305175781,33.650001525878906,32.099998474121094
2019-09-03,361.0,,429.70001220703125,20.25,,20.799999237060547,21.899999618530273,98.55000305175781,32.150001525878906,32.29999923706055
2019-09-04,355.5,,429.45001220703125,20.100000381469727,,20.799999237060547,22.5,98.69999694824219,31.700000762939453,31.799999237060547
2019-09-05,360.79998779296875,,434.6000061035156,20.799999237060547,,22.350000381469727,22.149999618530273,98.69999694824219,30.950000762939453,31.950000762939453
2019-09-06,361.25,,435.70001220703125,20.850000381469727,,22.75,22.350000381469727,98.44999694824219,28.5,32.04999923706055
2019-09-09,362.95001220703125,,440.04998779296875,21.049999237060547,,23.399999618530273,23.100000381469727,97.4000015258789,25.950000762939453,32.25
2019-09-11,354.45001220703125,,444.5,21.25,,23.399999618530273,23.700000762939453,100.5999984741211,24.700000762939453,32.29999923706055
2019-09-12,346.3999938964844,,444.54998779296875,21.450000762939453,,23.100000381469727,24.5,100.05000305175781,25.899999618530273,32.79999923706055
2019-09-13,350.5,,447.3500061035156,21.700000762939453,,23.299999237060547,25.25,100.44999694824219,25.0,32.099998474121094
2019-09-16,344.95001220703125,,443.79998779296875,23.350000381469727,,23.700000762939453,25.799999237060547,103.6500015258789,23.75,34.25
2019-09-17,337.3500061035156,,436.79998779296875,22.299999237060547,,21.950000762939453,24.950000762939453,102.0999984741211,22.600000381469727,32.849998474121094
2019-09-18,335.3999938964844,,430.79998779296875,22.100000381469727,,21.5,24.600000381469727,102.69999694824219,23.649999618530273,33.70000076293945
2019-09-19,308.8500061035156,,417.79998779296875,21.5,,19.700000762939453,23.950000762939453,101.44999694824219,23.200000762939453,32.45000076293945
2019-09-20,301.3999938964844,,457.6499938964844,23.200000762939453,,20.350000381469727,22.549999237060547,105.30000305175781,22.149999618530273,32.599998474121094
2019-09-23,271.6000061035156,,499.29998779296875,25.149999618530273,,20.450000762939453,23.850000381469727,109.0999984741211,22.700000762939453,32.5
2019-09-24,279.0,,473.04998779296875,25.399999618530273,,21.450000762939453,23.75,109.9000015258789,22.25,32.400001525878906
2019-09-25,273.45001220703125,,463.70001220703125,24.299999237060547,,19.700000762939453,22.399999618530273,109.55000305175781,22.600000381469727,32.04999923706055
2019-09-26,286.70001220703125,,470.45001220703125,24.049999237060547,,20.850000381469727,22.399999618530273,110.05000305175781,22.350000381469727,31.75
2019-09-27,273.54998779296875,,482.95001220703125,24.100000381469727,,19.350000381469727,21.850000381469727,109.94999694824219,21.649999618530273,31.399999618530273
2019-09-30,265.5,,472.70001220703125,23.899999618530273,,18.149999618530273,21.299999237060547,109.19999694824219,20.799999237060547,31.100000381469727
2019-10-01,233.14999389648438,,477.8999938964844,24.049999237060547,,16.299999237060547,20.399999618530273,106.4000015258789,20.950000762939453,30.700000762939453
2019-10-03,251.5500030517578,,485.1000061035156,24.5,,17.75,20.799999237060547,105.4000015258789,20.049999237060547,29.649999618530273
2019-10-04,236.85000610351562,,462.95001220703125,23.899999618530273,,17.049999237060547,20.049999237060547,104.44999694824219,19.600000381469727,29.600000381469727
2019-10-07,251.5,,459.79998779296875,22.850000381469727,,16.850000381469727,20.0,103.19999694824219,19.399999618530273,31.899999618530273
2019-10-09,245.9499969482422,,471.75,22.549999237060547,,18.399999618530273,20.200000762939453,102.69999694824219,19.200000762939453,31.25
2019-10-10,245.0,,468.1499938964844,22.25,,17.200000762939453,19.799999237060547,102.19999694824219,19.850000381469727,30.149999618530273
2019-10-11,242.5,,467.1000061035156,22.0,,16.75,19.649999618530273,101.0999984741211,19.600000381469727,30.049999237060547
2019-10-14,242.89999389648438,,480.29998779296875,21.899999618530273,,16.350000381469727,20.299999237060547,99.94999694824219,20.549999237060547,30.200000762939453
2019-10-15,250.6999969482422,,490.1000061035156,21.75,,16.899999618530273,20.0,98.55000305175781,21.549999237060547,29.600000381469727
2019-10-16,259.6499938964844,,483.20001220703125,21.399999618530273,,16.950000762939453,19.600000381469727,98.5999984741211,22.600000381469727,29.75
2019-10-17,264.45001220703125,,502.54998779296875,20.350000381469727,,17.399999618530273,19.600000381469727,99.94999694824219,23.149999618530273,30.5
2019-10-18,250.1999969482422,,516.9500122070312,20.350000381469727,,16.649999618530273,20.200000762939453,100.0,22.299999237060547,30.75
2019-10-22,250.4499969482422,,520.0,21.799999237060547,,14.550000190734863,21.350000381469727,98.94999694824219,21.200000762939453,30.5
2019-10-23,242.10000610351562,,517.5999755859375,23.5,,13.0,22.100000381469727,98.94999694824219,20.149999618530273,30.200000762939453
2019-10-24,237.6999969482422,,520.2999877929688,22.850000381469727,,11.100000381469727,21.5,99.75,21.149999618530273,30.350000381469727
2019-10-25,239.6999969482422,,531.5999755859375,22.75,,11.699999809265137,21.049999237060547,98.5,21.450000762939453,30.25
2019-10-27,238.25,,531.25,23.950000762939453,,11.800000190734863,23.399999618530273,100.44999694824219,22.299999237060547,30.549999237060547
2019-10-29,236.60000610351562,,528.2000122070312,24.899999618530273,,11.149999618530273,24.100000381469727,99.19999694824219,21.950000762939453,30.950000762939453
2019-10-30,235.14999389648438,,519.1500244140625,24.850000381469727,,10.699999809265137,23.799999237060547,99.9000015258789,21.450000762939453,32.25
2019-10-31,260.6000061035156,,527.3499755859375,24.600000381469727,,12.5,23.649999618530273,102.1500015258789,21.149999618530273,32.599998474121094
2019-11-01,309.5,,542.6500244140625,25.700000762939453,,16.200000762939453,24.100000381469727,101.05000305175781,21.450000762939453,33.0
2019-11-04,296.1000061035156,,522.0,24.75,,14.550000190734863,23.799999237060547,100.80000305175781,21.399999618530273,33.20000076293945
2019-11-05,286.1499938964844,,520.0,24.25,,14.5,22.950000762939453,101.05000305175781,21.75,32.349998474121094
2019-11-06,285.79998779296875,,524.4500122070312,23.899999618530273,,14.100000381469727,23.600000381469727,99.94999694824219,21.350000381469727,31.950000762939453
2019-11-07,285.75,,527.5,24.200000762939453,,14.149999618530273,23.600000381469727,99.94999694824219,21.200000762939453,32.20000076293945
2019-11-08,287.5,,510.25,23.299999237060547,,13.699999809265137,23.350000381469727,99.0,20.899999618530273,31.850000381469727
2019-11-11,305.3999938964844,,529.1500244140625,23.25,,15.0,23.350000381469727,99.30000305175781,20.350000381469727,32.400001525878906
2019-11-13,290.54998779296875,,470.1000061035156,22.600000381469727,,13.5,22.799999237060547,99.0,20.299999237060547,30.200000762939453
2019-11-14,282.0,,490.79998779296875,22.700000762939453,,13.399999618530273,22.600000381469727,97.8499984741211,20.200000762939453,29.899999618530273
2019-11-15,287.8999938964844,,489.20001220703125,22.850000381469727,,13.550000190734863,23.549999237060547,99.55000305175781,19.850000381469727,29.850000381469727
2019-11-18,294.1499938964844,,497.3500061035156,22.100000381469727,,14.5,23.549999237060547,99.94999694824219,20.100000381469727,30.0
2019-11-19,285.8500061035156,,490.6000061035156,22.799999237060547,,15.0,25.700000762939453,99.80000305175781,20.299999237060547,29.950000762939453
2019-11-20,307.0,,498.1499938964844,22.700000762939453,,16.850000381469727,25.75,99.0999984741211,19.899999618530273,28.100000381469727
2019-11-21,345.1499938964844,,479.75,23.149999618530273,,15.850000381469727,27.75,100.94999694824219,20.100000381469727,28.649999618530273
2019-11-22,358.1000061035156,,483.8999938964844,23.799999237060547,,16.0,31.200000762939453,99.9000015258789,19.799999237060547,29.0
2019-11-25,343.79998779296875,,492.04998779296875,23.899999618530273,,16.25,29.899999618530273,99.5,20.75,28.649999618530273
2019-11-26,319.70001220703125,,487.6000061035156,23.25,,15.0,28.299999237060547,99.94999694824219,21.049999237060547,28.350000381469727
2019-11-27,319.5,,480.3500061035156,23.299999237060547,,13.949999809265137,29.0,99.19999694824219,20.149999618530273,28.049999237060547
2019-11-28,311.0,,486.8999938964844,23.899999618530273,,15.0,29.850000381469727,99.8499984741211,20.100000381469727,28.25
2019-11-29,293.04998779296875,,483.0,24.399999618530273,,12.75,29.049999237060547,98.94999694824219,19.899999618530273,27.5
2019-12-02,292.79998779296875,,470.70001220703125,23.100000381469727,,13.100000381469727,28.200000762939453,98.30000305175781,20.049999237060547,27.899999618530273
2019-12-03,279.8999938964844,,464.6000061035156,22.25,,12.300000190734863,27.75,97.0,19.899999618530273,27.049999237060547
2019-12-04,281.3500061035156,,468.1000061035156,22.350000381469727,,14.199999809265137,28.100000381469727,95.75,20.399999618530273,27.149999618530273
2019-12-05,300.04998779296875,,470.95001220703125,22.700000762939453,,14.75,28.799999237060547,93.0,21.399999618530273,27.149999618530273
2019-12-06,287.70001220703125,,464.1499938964844,22.0,,12.550000190734863,28.0,93.30000305175781,20.350000381469727,27.100000381469727
2019-12-09,284.1499938964844,,469.20001220703125,21.75,,13.550000190734863,27.149999618530273,92.0999984741211,20.600000381469727,27.0
2019-12-10,270.95001220703125,,462.6000061035156,21.299999237060547,,13.0,25.799999237060547,90.30000305175781,20.100000381469727,26.799999237060547
2019-12-11,283.45001220703125,,460.5,20.899999618530273,,13.350000381469727,24.700000762939453,89.75,20.0,26.100000381469727
2019-12-12,284.29998779296875,,464.20001220703125,21.200000762939453,,13.449999809265137,25.149999618530273,90.0,19.850000381469727,26.75
2019-12-13,279.70001220703125,,460.75,22.25,,13.5,26.399999618530273,89.6500015258789,19.649999618530273,26.399999618530273
2019-12-16,278.25,,453.70001220703125,21.549999237060547,,13.050000190734863,26.200000762939453,88.25,19.600000381469727,26.450000762939453
2019-12-17,279.75,,456.95001220703125,22.149999618530273,,13.25,26.850000381469727,87.4000015258789,19.649999618530273,26.450000762939453
2019-12-18,279.5,,444.1000061035156,21.850000381469727,,13.0,26.350000381469727,89.30000305175781,19.549999237060547,26.549999237060547
2019-12-19,279.75,,443.6499938964844,21.600000381469727,,13.149999618530273,25.75,89.9000015258789,19.450000762939453,26.5
2019-12-20,284.04998779296875,,450.1499938964844,22.0,,14.0,25.600000381469727,90.69999694824219,19.450000762939453,26.299999237060547
2019-12-23,294.79998779296875,,448.3500061035156,21.75,,13.850000381469727,25.149999618530273,88.6500015258789,19.299999237060547,26.549999237060547
2019-12-24,297.25,,448.5,21.149999618530273,,13.350000381469727,25.149999618530273,89.5,19.0,26.600000381469727
2019-12-26,297.29998779296875,,445.20001220703125,21.100000381469727,,13.199999809265137,24.799999237060547,88.19999694824219,19.049999237060547,26.399999618530273
2019-12-27,299.0,,448.3500061035156,21.200000762939453,,13.5,23.850000381469727,88.19999694824219,19.549999237060547,26.100000381469727
2019-12-30,302.79998779296875,,448.3999938964844,21.149999618530273,,13.449999809265137,24.549999237060547,90.44999694824219,19.25,26.149999618530273
2019-12-31,292.20001220703125,,441.79998779296875,21.149999618530273,,13.100000381469727,24.149999618530273,92.1500015258789,20.149999618530273,26.100000381469727
2020-01-01,288.6499938964844,,439.54998779296875,21.25,,12.800000190734863,24.25,92.75,19.799999237060547,26.350000381469727
2020-01-02,289.6000061035156,,434.20001220703125,22.299999237060547,,13.149999618530273,25.25,93.8499984741211,19.799999237060547,27.600000381469727
2020-01-03,273.70001220703125,,430.1000061035156,21.950000762939453,,12.699999809265137,24.799999237060547,92.44999694824219,19.0,26.5
2020-01-06,261.5,,424.1000061035156,21.049999237060547,,12.149999618530273,24.399999618530273,88.69999694824219,19.399999618530273,25.75
2020-01-07,267.75,,423.0,21.600000381469727,,12.300000190734863,24.399999618530273,89.6500015258789,19.299999237060547,25.899999618530273
2020-01-08,264.45001220703125,,425.3999938964844,21.299999237060547,,12.399999618530273,24.100000381469727,89.05000305175781,18.850000381469727,25.899999618530273
2020-01-09,272.04998779296875,,431.3500061035156,22.149999618530273,,12.649999618530273,25.200000762939453,97.30000305175781,19.350000381469727,25.149999618530273
2020-01-10,263.0,,463.3999938964844,22.25,,12.899999618530273,25.399999618530273,93.9000015258789,20.100000381469727,26.350000381469727
2020-01-13,265.1000061035156,,457.1499938964844,24.850000381469727,,12.550000190734863,26.649999618530273,95.0,20.350000381469727,27.100000381469727
2020-01-14,269.54998779296875,,463.70001220703125,28.450000762939453,,12.600000381469727,27.950000762939453,96.8499984741211,20.100000381469727,27.049999237060547
2020-01-15,272.79998779296875,,464.29998779296875,27.0,,12.699999809265137,28.950000762939453,97.69999694824219,21.850000381469727,27.549999237060547
2020-01-16,279.70001220703125,,482.5,27.450000762939453,,12.75,28.200000762939453,98.3499984741211,21.950000762939453,27.700000762939453
2020-01-17,281.70001220703125,,485.3999938964844,27.350000381469727,,13.100000381469727,27.399999618530273,98.0,22.0,27.75
2020-01-20,270.75,,476.54998779296875,26.450000762939453,,12.75,26.850000381469727,96.9000015258789,21.600000381469727,27.350000381469727
2020-01-21,284.1000061035156,,480.79998779296875,26.950000762939453,,13.449999809265137,27.899999618530273,98.4000015258789,21.299999237060547,27.399999618530273
2020-01-22,300.3500061035156,,487.54998779296875,26.899999618530273,,14.199999809265137,27.899999618530273,98.05000305175781,20.75,27.299999237060547
2020-01-23,279.25,,496.25,26.399999618530273,,14.0,27.25,98.19999694824219,20.049999237060547,27.450000762939453
2020-01-24,280.79998779296875,,497.75,26.649999618530273,,14.300000190734863,27.649999618530273,98.5,20.0,28.200000762939453
2020-01-27,278.95001220703125,,494.75,26.299999237060547,,13.800000190734863,27.200000762939453,97.6500015258789,19.700000762939453,28.950000762939453
2020-01-28,272.5,,493.25,25.700000762939453,,14.75,26.850000381469727,95.25,19.75,28.649999618530273
2020-01-29,274.25,,492.1000061035156,25.850000381469727,,14.25,27.100000381469727,96.25,19.649999618530273,28.75
2020-01-30,267.8500061035156,,485.95001220703125,25.549999237060547,,13.050000190734863,27.049999237060547,95.0,19.399999618530273,28.850000381469727
2020-01-31,269.1499938964844,,474.54998779296875,25.75,,13.0,26.549999237060547,92.0,19.25,28.899999618530273
2020-02-03,256.6000061035156,,460.8500061035156,23.700000762939453,,12.449999809265137,24.549999237060547,91.69999694824219,18.600000381469727,28.149999618530273
2020-02-04,244.5,,477.04998779296875,24.549999237060547,,12.350000381469727,24.799999237060547,90.80000305175781,19.049999237060547,28.5
2020-02-05,226.64999389648438,,481.25,25.0,,12.199999809265137,25.799999237060547,89.1500015258789,18.950000762939453,28.049999237060547
2020-02-06,235.8000030517578,,489.75,25.350000381469727,,12.25,27.049999237060547,90.5,19.100000381469727,28.299999237060547
2020-02-07,249.75,,484.6000061035156,26.299999237060547,,12.25,28.399999618530273,89.9000015258789,19.350000381469727,28.0
2020-02-10,230.4499969482422,,480.70001220703125,26.350000381469727,,12.149999618530273,29.799999237060547,89.5999984741211,18.950000762939453,28.25
2020-02-11,231.3000030517578,,504.1499938964844,27.350000381469727,,12.050000190734863,30.950000762939453,89.55000305175781,18.950000762939453,33.900001525878906
2020-02-12,232.0500030517578,,504.8999938964844,26.450000762939453,,12.0,30.25,90.0999984741211,18.850000381469727,34.75
2020-02-13,237.14999389648438,,499.04998779296875,26.950000762939453,,12.149999618530273,30.100000381469727,90.3499984741211,18.049999237060547,33.95000076293945
2020-02-14,238.75,,497.0,25.850000381469727,,11.800000190734863,28.799999237060547,90.05000305175781,18.649999618530273,32.79999923706055
2020-02-17,239.1999969482422,,473.6000061035156,25.049999237060547,,11.300000190734863,28.75,88.5999984741211,19.25,32.54999923706055
2020-02-18,245.60000610351562,,471.75,28.899999618530273,,10.949999809265137,30.149999618530273,85.94999694824219,23.100000381469727,33.25
2020-02-19,252.25,,495.1000061035156,28.25,,11.100000381469727,31.649999618530273,85.80000305175781,25.100000381469727,33.70000076293945
2020-02-20,256.79998779296875,,490.79998779296875,26.850000381469727,,11.100000381469727,30.549999237060547,89.3499984741211,22.649999618530273,33.150001525878906
2020-02-24,249.10000610351562,,468.0,25.700000762939453,,10.850000381469727,29.450000762939453,86.5,21.25,32.95000076293945
2020-02-25,251.89999389648438,,467.29998779296875,25.0,,10.350000381469727,28.950000762939453,86.80000305175781,21.350000381469727,33.0
2020-02-26,251.39999389648438,,462.0,25.200000762939453,,9.899999618530273,29.149999618530273,86.30000305175781,20.850000381469727,32.79999923706055
2020-02-27,244.35000610351562,,450.29998779296875,24.700000762939453,,9.399999618530273,28.549999237060547,85.30000305175781,20.5,32.599998474121094
2020-02-28,239.3000030517578,,415.5,22.549999237060547,,8.25,27.200000762939453,83.3499984741211,19.299999237060547,31.200000762939453
2020-03-02,233.85000610351562,,411.95001220703125,22.5,,8.050000190734863,26.75,82.9000015258789,18.5,30.899999618530273
2020-03-03,251.10000610351562,,431.8500061035156,22.5,,7.949999809265137,26.299999237060547,83.5,18.850000381469727,31.100000381469727
2020-03-04,251.75,,427.29998779296875,22.0,,7.300000190734863,25.700000762939453,82.5,18.399999618530273,30.75
2020-03-05,238.14999389648438,,424.1000061035156,22.399999618530273,,7.400000095367432,25.75,82.0,18.899999618530273,31.850000381469727
2020-03-06,221.14999389648438,,415.54998779296875,20.850000381469727,,6.699999809265137,24.649999618530273,80.25,18.850000381469727,28.899999618530273
2020-03-09,194.4499969482422,,401.70001220703125,18.799999237060547,,6.050000190734863,23.450000762939453,79.0,17.850000381469727,28.25
2020-03-11,209.5,,411.1000061035156,19.450000762939453,,6.300000190734863,22.649999618530273,77.5,17.299999237060547,28.850000381469727
2020-03-12,190.64999389648438,,360.75,17.149999618530273,,5.699999809265137,21.549999237060547,73.4000015258789,14.649999618530273,23.899999618530273
2020-03-13,182.8000030517578,,378.1499938964844,17.200000762939453,,5.400000095367432,20.5,66.6500015258789,15.0,24.5
2020-03-16,166.35000610351562,,355.8999938964844,16.049999237060547,,5.650000095367432,19.5,63.650001525878906,14.699999809265137,24.299999237060547
2020-03-17,133.10000610351562,,363.8500061035156,15.600000381469727,,5.900000095367432,18.600000381469727,63.900001525878906,14.550000190734863,24.649999618530273
2020-03-18,164.10000610351562,,336.04998779296875,14.100000381469727,,5.650000095367432,17.700000762939453,60.400001525878906,13.100000381469727,23.700000762939453
2020-03-19,141.1999969482422,,328.29998779296875,13.800000190734863,,5.400000095367432,16.850000381469727,59.599998474121094,12.25,20.950000762939453
2020-03-20,144.89999389648438,,325.95001220703125,14.699999809265137,,5.150000095367432,17.049999237060547,58.349998474121094,13.0,22.299999237060547
2020-03-23,122.0,,283.45001220703125,13.25,,4.900000095367432,16.200000762939453,50.29999923706055,11.850000381469727,22.899999618530273
2020-03-24,119.1500015258789,,294.6499938964844,12.350000381469727,,4.900000095367432,15.449999809265137,48.45000076293945,11.25,23.799999237060547
2020-03-25,125.5,,305.5,13.550000190734863,,4.699999809265137,16.200000762939453,49.599998474121094,13.449999809265137,25.0
2020-03-26,128.75,,303.29998779296875,14.350000381469727,,4.650000095367432,16.649999618530273,50.04999923706055,13.5,25.0
2020-03-27,128.0500030517578,,286.8999938964844,13.649999618530273,,4.449999809265137,17.200000762939453,58.900001525878906,13.25,23.25
2020-03-30,125.6500015258789,,270.75,14.550000190734863,,4.25,17.649999618530273,65.4000015258789,13.350000381469727,24.850000381469727
2020-03-31,123.94999694824219,,285.95001220703125,15.600000381469727,,4.050000190734863,18.350000381469727,64.55000305175781,13.449999809265137,25.450000762939453
2020-04-01,120.9000015258789,,272.45001220703125,15.199999809265137,,3.950000047683716,18.0,62.150001525878906,13.199999809265137,24.299999237060547
2020-04-03,124.3499984741211,,266.6000061035156,14.149999618530273,,4.099999904632568,17.149999618530273,60.95000076293945,12.850000381469727,24.549999237060547
2020-04-07,140.89999389648438,,297.95001220703125,15.399999618530273,,4.300000190734863,18.0,63.04999923706055,13.399999618530273,25.049999237060547
2020-04-08,143.14999389648438,,323.04998779296875,15.399999618530273,,4.5,18.700000762939453,64.44999694824219,13.649999618530273,25.200000762939453
2020-04-09,149.85000610351562,,338.29998779296875,16.0,,4.699999809265137,19.25,65.5999984741211,14.699999809265137,25.5
2020-04-13,137.10000610351562,,346.8999938964844,15.75,,4.699999809265137,19.200000762939453,65.8499984741211,14.100000381469727,25.100000381469727
2020-04-15,133.75,,349.1499938964844,15.699999809265137,,4.5,18.700000762939453,65.80000305175781,15.350000381469727,25.25
2020-04-16,135.5500030517578,,362.0,15.699999809265137,,4.349999904632568,19.450000762939453,62.79999923706055,15.350000381469727,25.0
2020-04-17,140.14999389648438,,367.79998779296875,16.649999618530273,,4.349999904632568,20.350000381469727,66.1500015258789,15.699999809265137,25.350000381469727
2020-04-20,140.64999389648438,,374.5,17.299999237060547,,4.550000190734863,21.600000381469727,72.05000305175781,16.100000381469727,26.25
2020-04-21,129.25,,358.6499938964844,17.149999618530273,,4.75,21.450000762939453,70.5999984741211,15.850000381469727,23.850000381469727
2020-04-22,151.85000610351562,,375.5,20.549999237060547,,4.75,23.549999237060547,77.0,19.0,24.25
2020-04-23,157.5500030517578,,373.3999938964844,21.0,,4.949999809265137,24.149999618530273,74.55000305175781,21.450000762939453,24.649999618530273
2020-04-24,145.14999389648438,,376.8999938964844,19.700000762939453,,4.75,23.0,73.3499984741211,20.75,24.450000762939453
2020-04-27,149.75,,378.1499938964844,19.850000381469727,,4.849999904632568,22.899999618530273,71.8499984741211,19.600000381469727,24.799999237060547
2020-04-28,152.4499969482422,,378.0,19.600000381469727,,4.849999904632568,22.899999618530273,70.3499984741211,19.299999237060547,24.799999237060547
2020-04-29,159.39999389648438,,393.29998779296875,19.799999237060547,,4.949999809265137,22.649999618530273,71.30000305175781,18.700000762939453,24.899999618530273
2020-04-30,159.35000610351562,,384.1000061035156,19.5,,4.849999904632568,22.549999237060547,73.0,19.0,25.049999237060547
2020-05-04,146.39999389648438,,381.25,18.700000762939453,,4.75,21.649999618530273,70.8499984741211,18.75,25.0
2020-05-05,148.39999389648438,,377.54998779296875,18.5,,4.75,21.799999237060547,70.5,18.299999237060547,25.149999618530273
2020-05-06,152.64999389648438,,376.95001220703125,18.049999237060547,,4.800000190734863,21.049999237060547,70.94999694824219,17.899999618530273,25.25
2020-05-07,147.35000610351562,,382.25,18.25,,4.800000190734863,21.399999618530273,72.25,17.5,25.0
2020-05-08,150.64999389648438,,378.75,19.600000381469727,,4.699999809265137,22.399999618530273,70.8499984741211,18.899999618530273,25.149999618530273
2020-05-11,155.39999389648438,,392.5,21.049999237060547,,4.650000095367432,23.5,70.69999694824219,22.649999618530273,30.149999618530273
2020-05-12,155.0500030517578,,408.29998779296875,22.950000762939453,,4.699999809265137,24.649999618530273,70.9000015258789,27.149999618530273,36.150001525878906
2020-05-13,165.14999389648438,,391.3999938964844,22.899999618530273,,4.849999904632568,25.850000381469727,70.94999694824219,26.649999618530273,39.75
2020-05-14,169.64999389648438,,385.54998779296875,21.700000762939453,,4.75,25.049999237060547,68.9000015258789,24.0,43.70000076293945
2020-05-15,164.1999969482422,,386.3500061035156,21.5,,4.650000095367432,24.850000381469727,70.5999984741211,23.5,48.04999923706055
2020-05-18,149.5,,358.04998779296875,21.850000381469727,,4.449999809265137,25.149999618530273,67.5999984741211,25.700000762939453,50.45000076293945
2020-05-19,150.25,,369.95001220703125,21.149999618530273,,4.449999809265137,24.450000762939453,68.6500015258789,25.350000381469727,47.95000076293945
2020-05-20,153.5500030517578,,379.45001220703125,21.049999237060547,,4.449999809265137,24.049999237060547,68.05000305175781,24.299999237060547,45.599998474121094
2020-05-21,153.9499969482422,,386.1000061035156,21.350000381469727,,4.599999904632568,24.049999237060547,66.44999694824219,23.75,43.349998474121094
2020-05-22,163.25,,393.95001220703125,21.350000381469727,,4.550000190734863,24.0,65.75,23.649999618530273,41.20000076293945
2020-05-26,165.1999969482422,,393.04998779296875,21.100000381469727,,4.5,23.549999237060547,67.4000015258789,23.149999618530273,39.150001525878906
2020-05-27,164.4499969482422,,393.75,21.0,,4.449999809265137,23.399999618530273,69.69999694824219,23.149999618530273,41.099998474121094
2020-05-28,180.6999969482422,,389.8999938964844,21.549999237060547,,4.449999809265137,24.149999618530273,68.5,23.75,40.70000076293945
2020-05-29,183.5500030517578,,384.95001220703125,20.75,,4.25,24.049999237060547,68.25,23.549999237060547,41.20000076293945
2020-06-01,185.89999389648438,,406.6499938964844,21.299999237060547,,4.449999809265137,24.450000762939453,69.8499984741211,23.950000762939453,40.70000076293945
