,DLF.NS,GODREJPROP.NS,PHOENIXLTD.NS,LODHA.NS,OBEROIRLTY.NS,PRESTIGE.NS,BRIGADE.NS,MAHLIFE.NS,IBREALEST.NS,SOBHA.NS
2020-03-26,138.14999389648438,696.0,568.8499755859375,,385.8999938964844,189.64999389648438,124.55000305175781,63.29999923706055,39.900001525878906,133.3000030517578
2020-03-27,138.75,690.4500122070312,569.8499755859375,,364.75,194.4499969482422,126.80000305175781,64.73332977294922,40.849998474121094,130.64999389648438
2020-03-30,130.75,591.0499877929688,538.5,,340.5,176.39999389648438,121.05000305175781,65.19999694824219,39.95000076293945,134.0
2020-03-31,137.4499969482422,603.25,570.2999877929688,,331.75,168.1999969482422,130.14999389648438,64.13333129882812,40.849998474121094,133.85000610351562
2020-04-01,132.5500030517578,596.4000244140625,514.5,,325.6499938964844,181.3000030517578,137.39999389648438,66.05000305175781,39.75,146.3000030517578
2020-04-03,132.10000610351562,608.0499877929688,512.0499877929688,,320.20001220703125,182.0,130.10000610351562,62.916664123535156,40.79999923706055,160.6999969482422
2020-04-07,141.5500030517578,701.3499755859375,506.1000061035156,,320.6499938964844,193.64999389648438,136.39999389648438,63.21666717529297,42.650001525878906,175.75
2020-04-08,138.0,687.1500244140625,540.0,,306.3999938964844,184.75,142.5,63.20000076293945,42.54999923706055,167.0
2020-04-09,149.10000610351562,671.7999877929688,554.75,,310.3500061035156,181.85000610351562,146.4499969482422,65.01666259765625,44.650001525878906,175.35000610351562
2020-04-13,139.75,661.25,488.8500061035156,,297.25,172.5500030517578,137.5500030517578,64.63333129882812,45.04999923706055,184.10000610351562
2020-04-15,140.3000030517578,655.2999877929688,533.2999877929688,,310.0,174.3000030517578,137.39999389648438,64.71666717529297,47.29999923706055,193.3000030517578
2020-04-16,134.0,683.5499877929688,517.9500122070312,,341.3500061035156,176.0,132.85000610351562,65.11666870117188,49.650001525878906,202.9499969482422
2020-04-17,136.89999389648438,683.75,532.4000244140625,,385.3500061035156,181.3000030517578,132.85000610351562,67.48332977294922,52.099998474121094,213.0500030517578
2020-04-20,134.39999389648438,679.5,561.3499755859375,,391.70001220703125,184.9499969482422,132.8000030517578,67.36666870117188,54.70000076293945,223.6999969482422
2020-04-21,132.64999389648438,686.0999755859375,551.75,,365.1000061035156,178.35000610351562,123.05000305175781,64.88333129882812,56.099998474121094,234.85000610351562
2020-04-22,133.5500030517578,667.5499877929688,543.7999877929688,,355.3999938964844,182.8000030517578,124.0,64.63333129882812,58.900001525878906,223.14999389648438
2020-04-23,137.0,676.9000244140625,537.9000244140625,,354.79998779296875,176.3000030517578,124.69999694824219,63.599998474121094,61.79999923706055,213.64999389648438
2020-04-24,128.1999969482422,667.2999877929688,550.5499877929688,,313.75,167.9499969482422,120.05000305175781,61.516666412353516,62.54999923706055,203.0
2020-04-27,133.0,660.1500244140625,541.2999877929688,,333.1499938964844,163.4499969482422,118.5999984741211,61.36666488647461,62.95000076293945,213.14999389648438
2020-04-28,138.0,663.0,531.5,,327.79998779296875,168.1999969482422,118.94999694824219,61.650001525878906,60.400001525878906,212.1999969482422
2020-04-29,141.64999389648438,662.4500122070312,536.0999755859375,,329.3500061035156,171.75,118.69999694824219,61.5,60.0,207.9499969482422
2020-04-30,146.85000610351562,677.5999755859375,542.0,,344.5,173.9499969482422,119.55000305175781,61.96666717529297,58.29999923706055,200.60000610351562
2020-05-04,133.0500030517578,618.1500244140625,542.6500244140625,,318.1000061035156,163.5500030517578,113.94999694824219,60.03333282470703,55.400001525878906,190.60000610351562
2020-05-05,126.80000305175781,611.9000244140625,515.0499877929688,,315.29998779296875,164.3000030517578,113.1500015258789,59.266666412353516,52.650001525878906,181.10000610351562
2020-05-06,129.89999389648438,603.8499755859375,534.4000244140625,,337.54998779296875,161.0,111.55000305175781,58.133331298828125,50.04999923706055,172.0500030517578
2020-05-07,129.14999389648438,601.25,541.5,,339.25,163.75,110.8499984741211,58.75,47.54999923706055,179.35000610351562
2020-05-08,130.14999389648438,617.7000122070312,526.9000244140625,,324.25,160.14999389648438,105.80000305175781,58.916664123535156,48.099998474121094,177.5
2020-05-11,133.35000610351562,620.9000244140625,523.0,,328.45001220703125,159.14999389648438,101.3499984741211,59.56666564941406,47.099998474121094,186.35000610351562
2020-05-12,136.9499969482422,621.2000122070312,518.8499755859375,,334.45001220703125,153.5500030517578,102.6500015258789,59.983333587646484,45.04999923706055,195.64999389648438
2020-05-13,141.10000610351562,660.0499877929688,534.1500244140625,,343.1000061035156,155.0,101.0999984741211,61.36666488647461,47.20000076293945,205.39999389648438
2020-05-14,137.0500030517578,651.0999755859375,519.5999755859375,,336.8999938964844,157.0,102.55000305175781,60.79999923706055,45.099998474121094,213.35000610351562
2020-05-15,138.8000030517578,624.0499877929688,524.7999877929688,,319.70001220703125,153.1999969482422,100.5,60.633331298828125,43.79999923706055,209.5
2020-05-18,132.4499969482422,598.4000244140625,484.3999938964844,,299.95001220703125,139.0,96.6500015258789,58.650001525878906,41.70000076293945,199.75
2020-05-19,131.4499969482422,584.5999755859375,496.20001220703125,,301.04998779296875,134.85000610351562,95.5999984741211,60.29999923706055,40.650001525878906,201.85000610351562
2020-05-20,139.25,596.6500244140625,489.70001220703125,,301.20001220703125,137.4499969482422,97.3499984741211,60.04999923706055,41.099998474121094,197.10000610351562
2020-05-21,138.60000610351562,601.0999755859375,487.75,,300.8999938964844,141.10000610351562,92.0,60.43333435058594,40.54999923706055,197.1999969482422
2020-05-22,135.14999389648438,602.5499877929688,488.54998779296875,,292.8999938964844,139.39999389648438,93.9000015258789,60.150001525878906,41.0,192.64999389648438
2020-05-26,136.75,602.3499755859375,496.25,,302.0,136.89999389648438,97.0999984741211,59.95000076293945,43.04999923706055,195.14999389648438
2020-05-27,137.64999389648438,637.5,488.3999938964844,,303.5,140.4499969482422,98.3499984741211,59.29999923706055,45.20000076293945,197.1999969482422
2020-05-28,144.0500030517578,653.7999877929688,491.04998779296875,,307.1499938964844,145.14999389648438,101.0,59.58333206176758,43.04999923706055,199.64999389648438
2020-05-29,150.64999389648438,688.4000244140625,525.2999877929688,,319.79998779296875,156.4499969482422,100.30000305175781,59.666664123535156,42.599998474121094,194.25
2020-06-01,152.1999969482422,715.6500244140625,568.4000244140625,,334.8999938964844,154.3000030517578,103.8499984741211,60.61666488647461,43.79999923706055,200.75
2020-06-02,157.1999969482422,766.5999755859375,594.3499755859375,,351.5,165.10000610351562,112.5,66.33333587646484,44.25,210.75
2020-06-03,156.0,832.25,604.5999755859375,,375.8500061035156,169.14999389648438,112.8499984741211,66.55000305175781,46.25,210.39999389648438
2020-06-04,156.35000610351562,790.25,591.7999877929688,,375.45001220703125,163.9499969482422,111.0,66.6500015258789,45.650001525878906,210.0
2020-06-05,157.1999969482422,807.0,629.6500244140625,,372.1000061035156,170.0500030517578,119.44999694824219,67.76666259765625,46.849998474121094,225.0500030517578
2020-06-08,152.9499969482422,815.2999877929688,615.8499755859375,,367.0,179.10000610351562,133.9499969482422,70.1500015258789,49.150001525878906,230.6999969482422
2020-06-09,153.35000610351562,834.1500244140625,584.9000244140625,,372.25,181.0,127.94999694824219,73.75,50.70000076293945,222.39999389648438
2020-06-10,156.8000030517578,827.6500244140625,599.9500122070312,,387.6000061035156,190.1999969482422,131.10000610351562,75.51666259765625,52.599998474121094,223.4499969482422
2020-06-11,150.75,818.0999755859375,608.9000244140625,,375.3999938964844,190.60000610351562,129.4499969482422,71.93333435058594,50.349998474121094,217.75
2020-06-12,154.0500030517578,835.8499755859375,599.8499755859375,,371.20001220703125,200.89999389648438,129.3000030517578,69.5,49.349998474121094,221.89999389648438
2020-06-15,145.89999389648438,819.25,589.3499755859375,,363.70001220703125,196.25,125.0,68.93333435058594,48.099998474121094,220.5500030517578
2020-06-16,146.60000610351562,818.2000122070312,587.3499755859375,,354.25,193.9499969482422,122.25,68.81666564941406,45.900001525878906,214.85000610351562
2020-06-17,150.0500030517578,806.2999877929688,567.2000122070312,,358.29998779296875,200.5,136.14999389648438,69.13333129882812,45.349998474121094,215.0500030517578
2020-06-18,147.6999969482422,824.5999755859375,571.7000122070312,,362.04998779296875,209.10000610351562,137.60000610351562,69.43333435058594,46.349998474121094,217.8000030517578
2020-06-19,161.8000030517578,893.7999877929688,604.75,,374.79998779296875,210.3000030517578,142.39999389648438,70.58333587646484,48.650001525878906,225.10000610351562
2020-06-22,159.9499969482422,912.9000244140625,603.5,,383.0,214.9499969482422,146.1999969482422,70.6500015258789,51.04999923706055,233.0500030517578
2020-06-23,168.64999389648438,901.7999877929688,602.8499755859375,,387.45001220703125,239.60000610351562,147.75,72.26666259765625,53.599998474121094,244.5
2020-06-24,160.0500030517578,890.0499877929688,598.8499755859375,,383.20001220703125,226.8000030517578,145.14999389648438,71.18333435058594,52.20000076293945,235.25
2020-06-25,157.25,881.8499755859375,585.0,,386.29998779296875,220.89999389648438,143.0,71.71666717529297,54.349998474121094,228.1999969482422
2020-06-26,154.39999389648438,868.25,600.2000122070312,,375.3500061035156,223.9499969482422,144.0500030517578,72.30000305175781,53.25,226.85000610351562
2020-06-29,151.5,843.0999755859375,585.0499877929688,,361.79998779296875,214.60000610351562,135.10000610351562,70.73332977294922,50.95000076293945,217.5500030517578
2020-06-30,148.0500030517578,867.0999755859375,584.9500122070312,,365.79998779296875,209.60000610351562,135.9499969482422,70.66666412353516,48.79999923706055,226.89999389648438
2020-07-01,150.25,856.4500122070312,569.0999755859375,,361.04998779296875,205.5500030517578,136.1999969482422,71.08333587646484,51.20000076293945,224.4499969482422
2020-07-02,152.85000610351562,866.7000122070312,550.0499877929688,,360.0,201.10000610351562,131.5,71.23332977294922,53.75,222.75
2020-07-03,151.25,894.2000122070312,563.5,,359.54998779296875,204.89999389648438,132.14999389648438,71.08333587646484,56.400001525878906,222.5500030517578
2020-07-06,154.85000610351562,891.9500122070312,583.2000122070312,,371.95001220703125,218.35000610351562,150.0500030517578,71.26666259765625,59.20000076293945,233.14999389648438
2020-07-07,153.0500030517578,881.5499877929688,585.7000122070312,,372.95001220703125,211.0500030517578,145.10000610351562,72.13333129882812,62.150001525878906,238.1999969482422
2020-07-08,146.39999389648438,876.25,586.7999877929688,,367.1000061035156,200.0,139.64999389648438,71.69999694824219,65.0999984741211,239.85000610351562
2020-07-09,146.0,881.4500122070312,585.9500122070312,,367.3999938964844,199.4499969482422,142.25,72.03333282470703,68.3499984741211,239.89999389648438
2020-07-10,147.75,892.2000122070312,599.5999755859375,,366.29998779296875,194.4499969482422,141.4499969482422,72.46666717529297,69.69999694824219,235.6999969482422
2020-07-13,142.89999389648438,894.2000122070312,593.0,,367.1000061035156,189.14999389648438,140.9499969482422,72.06666564941406,66.69999694824219,232.1999969482422
2020-07-14,139.89999389648438,894.7999877929688,574.4500122070312,,368.54998779296875,185.5,138.0,70.6500015258789,63.400001525878906,235.5
2020-07-15,137.10000610351562,854.9000244140625,582.2999877929688,,371.8500061035156,182.4499969482422,137.9499969482422,70.06666564941406,60.650001525878906,230.10000610351562
2020-07-16,138.5500030517578,889.3499755859375,580.4000244140625,,364.75,171.14999389648438,137.10000610351562,71.01666259765625,58.04999923706055,226.3000030517578
2020-07-17,140.75,881.9500122070312,585.0999755859375,,364.79998779296875,169.60000610351562,135.5,70.1500015258789,60.400001525878906,226.25
2020-07-20,140.9499969482422,877.8499755859375,585.0999755859375,,367.45001220703125,175.9499969482422,135.0,69.3499984741211,59.599998474121094,235.5500030517578
2020-07-21,143.3000030517578,898.1500244140625,585.2999877929688,,376.6499938964844,180.0,144.10000610351562,70.58333587646484,59.099998474121094,233.89999389648438
2020-07-22,142.6999969482422,886.0499877929688,581.0999755859375,,380.3999938964844,174.25,142.14999389648438,69.93333435058594,57.25,233.89999389648438
2020-07-23,142.75,895.3499755859375,585.1500244140625,,406.79998779296875,181.3000030517578,142.0500030517578,70.94999694824219,55.25,232.0500030517578
2020-07-24,138.89999389648438,895.9000244140625,588.1500244140625,,389.29998779296875,176.5500030517578,140.14999389648438,70.16666412353516,52.95000076293945,228.4499969482422
2020-07-27,136.1999969482422,871.5,589.1500244140625,,381.3999938964844,172.5500030517578,138.1999969482422,68.75,53.25,227.14999389648438
2020-07-28,141.14999389648438,879.7999877929688,583.75,,372.1000061035156,193.3000030517578,140.0,68.41666412353516,51.900001525878906,229.0500030517578
2020-07-29,139.85000610351562,883.1500244140625,595.0,,365.1000061035156,194.89999389648438,139.6999969482422,67.9000015258789,52.099998474121094,230.64999389648438
2020-07-30,140.10000610351562,870.3499755859375,614.1500244140625,,357.8500061035156,195.8000030517578,142.10000610351562,69.55000305175781,51.04999923706055,224.9499969482422
2020-07-31,141.14999389648438,926.5999755859375,617.0,,349.8999938964844,196.89999389648438,140.4499969482422,70.19999694824219,50.29999923706055,219.0500030517578
2020-08-03,138.5,921.75,605.9500122070312,,337.1000061035156,200.39999389648438,139.25,70.66666412353516,52.79999923706055,210.64999389648438
2020-08-04,142.60000610351562,931.3499755859375,596.5999755859375,,352.6000061035156,202.60000610351562,140.0,71.31666564941406,55.349998474121094,215.9499969482422
2020-08-05,142.5500030517578,903.0,606.8499755859375,,354.75,203.85000610351562,138.14999389648438,70.73332977294922,55.75,220.10000610351562
2020-08-06,142.64999389648438,889.25,618.1500244140625,,366.0,220.85000610351562,138.9499969482422,70.19999694824219,54.849998474121094,221.75
2020-08-07,141.85000610351562,887.75,602.0,,368.6499938964844,225.10000610351562,138.85000610351562,69.75,53.95000076293945,222.4499969482422
2020-08-10,148.64999389648438,890.5999755859375,600.0,,371.3500061035156,244.89999389648438,148.1999969482422,70.9000015258789,57.29999923706055,230.89999389648438
2020-08-11,146.5500030517578,893.1500244140625,606.2000122070312,,362.25,238.5500030517578,145.9499969482422,70.83333587646484,62.95000076293945,224.25
2020-08-12,146.5500030517578,878.2000122070312,598.1500244140625,,364.45001220703125,231.6999969482422,146.35000610351562,69.6500015258789,62.20000076293945,226.5500030517578
2020-08-13,147.75,872.75,598.7000122070312,,371.45001220703125,231.39999389648438,148.3000030517578,72.69999694824219,68.0999984741211,225.3000030517578
2020-08-14,142.4499969482422,861.7000122070312,632.0499877929688,,364.45001220703125,232.5500030517578,149.39999389648438,78.13333129882812,66.25,228.75
2020-08-17,147.14999389648438,872.5499877929688,632.3499755859375,,350.3500061035156,235.8000030517578,151.14999389648438,83.41666412353516,68.4000015258789,228.25
2020-08-18,157.14999389648438,891.9000244140625,646.2000122070312,,364.5,237.5500030517578,151.14999389648438,87.55000305175781,73.5999984741211,246.4499969482422
2020-08-19,157.5500030517578,889.7000122070312,644.6500244140625,,379.75,250.39999389648438,155.25,87.3499984741211,71.0999984741211,263.25
2020-08-20,160.89999389648438,863.25,649.0999755859375,,376.8999938964844,256.3999938964844,164.0,86.18333435058594,70.69999694824219,266.3500061035156
2020-08-21,161.6999969482422,858.7000122070312,693.9500122070312,,387.20001220703125,250.9499969482422,171.64999389648438,92.05000305175781,70.5,260.6499938964844
2020-08-24,157.6999969482422,862.0,725.25,,380.0,242.1999969482422,165.64999389648438,92.44999694824219,66.80000305175781,257.54998779296875
2020-08-25,156.39999389648438,855.25,651.0999755859375,,372.79998779296875,235.1999969482422,169.9499969482422,90.93333435058594,67.5,251.9499969482422
2020-08-26,160.0,849.7000122070312,649.9000244140625,,367.1000061035156,240.39999389648438,171.89999389648438,90.96666717529297,69.8499984741211,255.3000030517578
2020-08-27,175.89999389648438,910.1500244140625,645.0499877929688,,393.3500061035156,259.8500061035156,180.3000030517578,93.94999694824219,70.30000305175781,272.8999938964844
2020-08-28,173.0500030517578,902.9000244140625,650.5499877929688,,413.45001220703125,263.04998779296875,181.60000610351562,94.11666870117188,69.5999984741211,267.45001220703125
2020-08-31,158.35000610351562,913.25,644.8499755859375,,389.8999938964844,247.89999389648438,174.64999389648438,90.38333129882812,63.04999923706055,261.8500061035156
2020-09-01,160.89999389648438,927.8499755859375,651.9000244140625,,383.79998779296875,255.60000610351562,170.10000610351562,82.93333435058594,61.70000076293945,257.6499938964844
2020-09-02,161.10000610351562,922.25,658.8499755859375,,385.8500061035156,256.29998779296875,171.5,82.73332977294922,63.900001525878906,265.1499938964844
2020-09-03,158.64999389648438,944.75,663.7000122070312,,376.75,256.25,167.0500030517578,77.78333282470703,62.95000076293945,262.04998779296875
2020-09-04,154.85000610351562,919.25,649.1500244140625,,371.1499938964844,247.3000030517578,164.14999389648438,80.53333282470703,62.400001525878906,253.4499969482422
2020-09-07,152.14999389648438,900.5499877929688,635.75,,379.20001220703125,241.25,175.0,79.38333129882812,62.04999923706055,253.25
2020-09-08,150.25,875.75,629.7000122070312,,380.70001220703125,235.64999389648438,164.89999389648438,79.5,61.5,244.0
2020-09-09,150.10000610351562,868.4000244140625,622.9500122070312,,376.3999938964844,223.89999389648438,159.60000610351562,78.16666412353516,58.75,242.35000610351562
2020-09-10,150.1999969482422,876.1500244140625,614.5,,377.04998779296875,234.64999389648438,160.5500030517578,78.51666259765625,58.650001525878906,238.64999389648438
2020-09-11,154.3000030517578,877.2999877929688,612.4000244140625,,378.54998779296875,242.85000610351562,162.25,80.46666717529297,60.650001525878906,238.14999389648438
2020-09-14,155.6999969482422,905.7000122070312,638.7000122070312,,400.95001220703125,264.1499938964844,173.1999969482422,81.88333129882812,61.0,252.10000610351562
2020-09-15,155.5500030517578,896.0999755859375,631.2999877929688,,407.6499938964844,254.5,171.14999389648438,84.6500015258789,60.70000076293945,250.25
2020-09-16,163.35000610351562,903.5,633.7999877929688,,416.29998779296875,265.0,169.89999389648438,85.19999694824219,60.599998474121094,251.10000610351562
2020-09-17,156.85000610351562,903.3499755859375,630.9000244140625,,408.0,263.54998779296875,169.0500030517578,83.68333435058594,58.79999923706055,250.5
2020-09-18,161.25,915.5,637.2000122070312,,429.3500061035156,255.25,174.89999389648438,80.91666412353516,60.400001525878906,255.0
2020-09-21,151.89999389648438,859.5999755859375,596.25,,412.3999938964844,242.25,169.1999969482422,77.58333587646484,54.400001525878906,238.0
2020-09-22,148.9499969482422,843.9000244140625,588.3499755859375,,418.1000061035156,232.75,163.0500030517578,75.93333435058594,51.5,236.14999389648438
2020-09-23,150.4499969482422,864.4500122070312,568.6500244140625,,411.95001220703125,246.3000030517578,166.4499969482422,75.26666259765625,52.400001525878906,233.85000610351562
2020-09-24,146.25,849.75,548.3499755859375,,404.3999938964844,232.25,159.9499969482422,73.63333129882812,48.25,228.0500030517578
2020-09-25,151.35000610351562,854.4500122070312,553.7999877929688,,402.75,244.39999389648438,157.10000610351562,75.30000305175781,52.45000076293945,231.75
2020-09-28,157.6999969482422,889.5,565.5999755859375,,405.3999938964844,250.35000610351562,162.3000030517578,76.21666717529297,53.70000076293945,236.9499969482422
2020-09-29,154.85000610351562,879.1500244140625,571.1500244140625,,399.95001220703125,245.39999389648438,162.75,76.71666717529297,51.70000076293945,228.75
2020-09-30,152.64999389648438,860.4500122070312,582.7000122070312,,394.20001220703125,251.85000610351562,162.89999389648438,78.25,51.25,222.5
2020-10-01,155.89999389648438,866.6500244140625,599.9500122070312,,408.29998779296875,253.85000610351562,167.85000610351562,77.73332977294922,52.099998474121094,227.89999389648438
2020-10-05,159.25,865.4000244140625,602.75,,397.75,252.3000030517578,169.5500030517578,79.11666870117188,51.099998474121094,239.4499969482422
2020-10-06,162.89999389648438,902.9000244140625,602.3499755859375,,404.8500061035156,258.0,179.8000030517578,78.88333129882812,51.900001525878906,262.04998779296875
2020-10-07,158.6999969482422,903.0999755859375,580.1500244140625,,398.70001220703125,259.54998779296875,170.6999969482422,78.76666259765625,50.650001525878906,259.04998779296875
2020-10-08,159.8000030517578,925.5,578.9500122070312,,390.29998779296875,259.6000061035156,171.0,80.06666564941406,50.400001525878906,266.54998779296875
2020-10-09,157.0,912.75,564.4500122070312,,379.6000061035156,258.25,170.0,80.96666717529297,50.150001525878906,261.04998779296875
2020-10-12,155.85000610351562,903.4000244140625,564.9000244140625,,373.29998779296875,251.14999389648438,165.9499969482422,78.41666412353516,49.150001525878906,262.20001220703125
2020-10-13,155.10000610351562,885.2999877929688,564.4500122070312,,383.1499938964844,253.9499969482422,164.9499969482422,77.11666870117188,48.45000076293945,260.3500061035156
2020-10-14,159.10000610351562,873.5999755859375,574.7999877929688,,390.20001220703125,260.8999938964844,161.89999389648438,76.0,49.150001525878906,256.75
2020-10-15,155.4499969482422,849.1500244140625,563.1500244140625,,386.20001220703125,247.9499969482422,159.14999389648438,75.44999694824219,47.849998474121094,250.3000030517578
2020-10-16,162.5500030517578,865.25,565.2000122070312,,388.6000061035156,260.3999938964844,159.0500030517578,77.33333587646484,47.849998474121094,258.5
2020-10-19,164.6999969482422,900.9500122070312,572.75,,389.75,258.04998779296875,160.25,77.46666717529297,47.650001525878906,265.1000061035156
2020-10-20,167.4499969482422,934.4000244140625,569.7999877929688,,457.75,259.95001220703125,172.0500030517578,79.93333435058594,47.849998474121094,271.5
2020-10-21,172.10000610351562,1041.8499755859375,567.5999755859375,,472.6000061035156,252.1999969482422,180.9499969482422,85.1500015258789,50.650001525878906,301.95001220703125
2020-10-22,172.5,1046.199951171875,558.5999755859375,,483.54998779296875,254.3000030517578,177.4499969482422,86.33333587646484,51.349998474121094,309.20001220703125
2020-10-23,171.3000030517578,1047.5999755859375,564.0,,457.20001220703125,254.3000030517578,175.0,87.80000305175781,50.849998474121094,296.1499938964844
2020-10-26,166.1999969482422,1021.5999755859375,566.5,,451.5,251.4499969482422,174.64999389648438,87.48332977294922,48.849998474121094,288.6000061035156
2020-10-27,165.10000610351562,1020.0,560.6500244140625,,441.95001220703125,246.5500030517578,173.9499969482422,87.61666870117188,50.25,287.3999938964844
2020-10-28,156.0,994.0,576.5499877929688,,438.25,245.0,179.85000610351562,87.81666564941406,48.20000076293945,283.0
2020-10-29,153.10000610351562,991.5499877929688,579.0499877929688,,450.20001220703125,244.5500030517578,175.35000610351562,88.80000305175781,47.849998474121094,275.25
2020-10-30,158.3000030517578,1034.449951171875,576.2000122070312,,443.1499938964844,250.60000610351562,179.25,91.25,47.650001525878906,291.3500061035156
2020-11-02,164.8000030517578,1141.75,564.5499877929688,,440.95001220703125,243.9499969482422,181.0500030517578,90.18333435058594,47.75,290.45001220703125
2020-11-03,163.64999389648438,1036.5999755859375,555.0,,452.1499938964844,246.35000610351562,182.6999969482422,89.43333435058594,46.900001525878906,294.95001220703125
2020-11-04,162.8000030517578,978.3499755859375,551.5499877929688,,443.6000061035156,247.75,182.8000030517578,88.5,47.20000076293945,291.70001220703125
2020-11-05,165.8000030517578,912.1500244140625,549.9500122070312,,436.25,254.89999389648438,203.60000610351562,89.68333435058594,47.650001525878906,289.8500061035156
2020-11-06,167.89999389648438,951.3499755859375,551.8499755859375,,429.3500061035156,254.8000030517578,198.6999969482422,89.46666717529297,48.25,295.79998779296875
2020-11-09,172.8000030517578,961.3499755859375,561.0,,436.79998779296875,259.45001220703125,195.25,92.05000305175781,48.849998474121094,287.8999938964844
2020-11-10,180.5,957.2999877929688,603.3499755859375,,433.6000061035156,257.0,202.14999389648438,94.08333587646484,48.349998474121094,293.04998779296875
2020-11-11,182.89999389648438,991.4000244140625,599.0999755859375,,429.45001220703125,259.3999938964844,194.0500030517578,93.58333587646484,48.29999923706055,290.45001220703125
2020-11-12,182.64999389648438,993.0999755859375,603.0499877929688,,434.70001220703125,260.95001220703125,194.0,95.38333129882812,55.099998474121094,287.0
2020-11-13,184.64999389648438,990.2999877929688,622.0,,431.8500061035156,262.6000061035156,204.6999969482422,95.43333435058594,60.20000076293945,296.3500061035156
2020-11-14,184.60000610351562,1002.8499755859375,612.5499877929688,,446.3999938964844,264.3500061035156,204.0,97.06666564941406,63.25,298.95001220703125
2020-11-17,188.35000610351562,1033.4000244140625,633.0999755859375,,451.1499938964844,260.20001220703125,218.60000610351562,94.75,60.099998474121094,306.70001220703125
2020-11-18,190.75,1064.449951171875,656.3499755859375,,453.45001220703125,271.79998779296875,217.6999969482422,95.0,60.95000076293945,313.95001220703125
2020-11-19,184.89999389648438,1040.25,648.8499755859375,,455.25,277.3999938964844,217.6999969482422,92.1500015258789,61.20000076293945,307.3500061035156
2020-11-20,181.9499969482422,1062.4000244140625,657.3499755859375,,466.0,275.0,220.25,92.86666870117188,61.0,309.3500061035156
2020-11-23,186.10000610351562,1088.25,654.7000122070312,,459.5,274.29998779296875,218.5,91.61666870117188,59.95000076293945,307.25
2020-11-24,189.5,1118.5,652.5499877929688,,461.95001220703125,279.25,216.85000610351562,91.93333435058594,60.849998474121094,315.75
2020-11-25,182.85000610351562,1083.550048828125,657.0,,450.45001220703125,275.45001220703125,218.5,91.13333129882812,59.849998474121094,308.8500061035156
2020-11-26,184.4499969482422,1106.9000244140625,657.4000244140625,,447.04998779296875,275.04998779296875,219.0500030517578,93.81666564941406,60.54999923706055,311.04998779296875
2020-11-27,187.1999969482422,1165.449951171875,682.5499877929688,,463.3999938964844,267.29998779296875,218.6999969482422,96.44999694824219,64.75,310.95001220703125
2020-12-01,195.10000610351562,1187.0999755859375,689.25,,480.70001220703125,289.45001220703125,220.10000610351562,107.08333587646484,69.69999694824219,316.8500061035156
2020-12-02,200.85000610351562,1194.25,767.9500122070312,,502.1000061035156,290.25,222.8000030517578,106.4000015258789,68.30000305175781,320.8500061035156
2020-12-03,203.0,1182.8499755859375,756.2000122070312,,530.5499877929688,289.29998779296875,232.14999389648438,110.4000015258789,70.44999694824219,320.8999938964844
2020-12-04,211.3000030517578,1200.300048828125,745.7000122070312,,524.4500122070312,289.1499938964844,231.0,109.8499984741211,69.0999984741211,325.6499938964844
2020-12-07,208.14999389648438,1207.800048828125,733.0499877929688,,522.7000122070312,288.70001220703125,228.5,113.86666870117188,71.5,324.54998779296875
2020-12-08,206.5,1256.0999755859375,756.25,,518.6500244140625,286.95001220703125,229.0500030517578,112.78333282470703,69.55000305175781,326.1499938964844
2020-12-09,212.1999969482422,1266.199951171875,759.3499755859375,,533.2000122070312,292.6000061035156,231.1999969482422,109.43333435058594,68.8499984741211,323.20001220703125
2020-12-10,217.89999389648438,1279.699951171875,758.9000244140625,,523.7000122070312,288.1000061035156,229.85000610351562,111.98332977294922,67.1500015258789,318.8500061035156
2020-12-11,218.8000030517578,1303.4000244140625,765.9000244140625,,519.6500244140625,287.8500061035156,235.0500030517578,112.63333129882812,68.0,320.45001220703125
2020-12-14,213.5,1290.550048828125,771.75,,518.0499877929688,281.95001220703125,237.25,109.78333282470703,68.6500015258789,319.8500061035156
2020-12-15,214.5500030517578,1291.699951171875,771.4000244140625,,512.0499877929688,272.3999938964844,237.0,109.75,68.6500015258789,321.8999938964844
2020-12-16,235.39999389648438,1348.1500244140625,771.4500122070312,,534.7999877929688,279.3999938964844,241.25,111.81666564941406,76.30000305175781,337.6000061035156
2020-12-17,234.3000030517578,1357.1500244140625,774.0,,558.9000244140625,274.3500061035156,247.1999969482422,113.06666564941406,75.0,338.45001220703125
2020-12-18,231.39999389648438,1375.199951171875,773.6500244140625,,541.3499755859375,274.70001220703125,243.25,112.58333587646484,73.05000305175781,333.3999938964844
2020-12-21,214.8000030517578,1304.0,719.0999755859375,,532.4500122070312,267.3500061035156,240.1999969482422,110.16666412353516,67.1500015258789,309.04998779296875
2020-12-22,219.35000610351562,1276.25,729.0999755859375,,543.0999755859375,255.5500030517578,246.4499969482422,108.88333129882812,68.0,318.3999938964844
2020-12-23,228.85000610351562,1375.1500244140625,735.4500122070312,,553.9000244140625,266.0,241.0,112.13333129882812,71.1500015258789,328.1000061035156
2020-12-24,226.10000610351562,1364.0999755859375,743.0,,533.2000122070312,266.75,247.25,111.73332977294922,72.44999694824219,338.75
2020-12-28,233.1999969482422,1424.199951171875,737.7999877929688,,537.5499877929688,272.3999938964844,247.0500030517578,119.43333435058594,78.3499984741211,354.29998779296875
